id,nom,marque,caracteristiques,prix,Affichage,Ajustements,Alimentation,Alimentation fournie,Ancrable,Appareil d'entrée,Appareils intégrés,Avertissement sur les couleurs de l'image,Batterie,Caractéristiques,Certification Microsoft,Certification du logiciel,Classe énergétique,Clavier numérique,Commandes,Compatibilité,Compatibilité TTA,Compatibilité de la taille de l'écran,Compatibilité ordinateur portable,Configuration requise,Connecteur,Connecteur (deuxième extrémité),Connecteurs d'entrée,Contenu de l'emballage,Contenu recyclé du produit,Conçu pour,Couleur,Courant nominal,Destiné à,Dimension Rack,Dimensions d'ordinateur portable prises en charge,Dispositif de pointage,Dispositifs de sécurité,Débit de transfert de données,Effets sonores,Empreinte carbone,Epaisseur,Facteur de forme,Facteur de forme du casque,Fonction de raccourcis clavier,Fonctionne avec Chromebook,Fonctions,Fonctions supplémentaires,Format,Fourni avec,Gamme de couleurs,Garantie du fabricant,Hauteur (unités de rack),Impédance,Inclinaison,Interface,Interface de montage VESA,Interface de station d'accueil,Interfaces vidéo,Jeu,Lavable,Localisation,Localisation et disposition,Longueur,Longueur du câble,Luminosité,Matière du boîtier,Matériau,Matériau du produit,Microphones fournis,Mode de fonctionnement des appareils électriques,Mode de fonctionnement du microphone,Mode de sortie audio,Multipoint,Nbre de touches,Nombre de boutons,Nombre de touches,Nombre de touches spéciales,Nombre inclus,Normes de conformité,Normes environnementales,Panoramique,Performance,Performances,Pistes de la carte ISO,Pivoter,Pliable,Poids,Poids de la charge max.,Positionnement/montage,Processeur,Profondeur réglable,Programme de ventes par le fabricant,Protection,Protocole de liaison de données,Puissance d'entrée max.,Quantité emballée,Rapport de contraste,Revêtement de l'écran,Récepteur sans fil,Réglages de la position de l'écran,Réseaux,Résolution,Résolution native,Rétroéclairage du clavier,Rétroéclairé,Services inclus,Spécifications audio,Stockage,Style de touches,Suppresseur de bruit actif,Suppression du bruit de microphone,Système d'exploitation,Système d'exploitation requis,Taille,Technologie Adaptive-Sync,Technologie de casque,Technologie de charge rapide,Technologie de connectivité,Technologie de détection de mouvements,Technologie du microphone,Technologie sans fil,Temps de réponse,Tension,Tension requise,Type,Type d'emballage,Type d'interface (bus),Type de Produit,Type de contacts,Type de diaphragme,Type de licence,Type de microphone,Type de panneau,Type de prise,Type de rack,Type de tarification,Utilisation recommandée,Webcam intégrée,Éléments de montage
9892053,Logitech Signature Slim Combo MK950 for Business,LOGITECH,Ensemble clavier et souris - 100% - full size - sans fil - Bluetooth 5.1 LE - AZERTY - Français - graphite,119.99,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Graphite,,,,,Souris - sans fil - pour droitiers,,,,,,,,"Easy-Switch, capture d'écran",,,,,,,Garantie de 2 ans,,,,Bluetooth 5.1 LE,,,,,,,AZERTY Français,,,,,,,,,,,,,,6,,,,,,Commutation de sensibilité en temps réel 400 - 4 000 dpi,,,,,,,,,,,,,,,,,Récepteur USB Logitech Logi Bolt,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
10520928,Kensington Pro Fit Ergo KB675 EQ,KENSINGTON,"Clavier - rechargeable - TKL - sans fil - 2.4 GHz, Bluetooth - QWERTY - R.-U. - noir - Pour la vente au détail - carton FSC",58.33,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,"Son activé/désactivé, fin d'appel, partage d'écran",,,,,,,Garantie de 3 ans,,,,"2.4 GHz, Bluetooth",,,,,,,QWERTY R.-U.,,,,,,,,,,,,89,,,4,,,,,,,,,,600 g,,,,,,,,,,,,Récepteur sans fil USB,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,Pour la vente au détail - carton FSC,,,,,,,,,,,,,
11803631,Lenovo Preferred Pro II,LENOVO,Clavier - full size - USB - AZERTY - Français - noir - boîtier marron,31.0,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,Clé Copilot,,,,,,,1 an de garantie,,,,USB,,,,,,,AZERTY Français,,,,,,,,,,,,104,,,,,,,,,,,,,820 g,,,,,,"Résistant aux éclaboussures, résistant à l'eau",,,,,,,,,,,,,,,,Île,,,,,,,,,Filaire,,,,,,,,Boîtier marron,,,,,,,,,,,,,
6284959,CHERRY STREAM DESKTOP,CHERRY,Ensemble clavier et souris - sans fil - 2.4 GHz - Français - commutateur : CHERRY SX - noir,54.61,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,Souris - sans fil - optique - droitiers et gauchers,,,,,,,,"Programmable, calculatrice, e-mail, touche secret, navigateur, lecture/pause, piste précédente, piste suivante, volume -, volume +, verrou clavier Windows",,,,,,,Garantie de 2 ans,,,,2.4 GHz,,,,,,,Français,,,,,,,,,,,,105,,6,10,,,Blue Angel,,Résolution commutable en temps réel 1000 / 1600 / 2400 dpi,,,,,,,,,,,,,,,,,Nano récepteur sans fil USB,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,CHERRY SX,,,,,,,,,,
5499624,Logitech Slim Folio,LOGITECH,"Clavier et étui - sans fil - Bluetooth - Français - graphite - pour Apple 10.2-inch iPad (7ème génération, 8ème génération, 9ème génération)",119.99,,,,,,,,,,,,,,,,,,,,,,,,,,"Apple 10.2-inch iPad (7ème génération, 8ème génération, 9ème génération)",Graphite,,,,,,,,,,,,,"Recherche, touche secret, lecture/pause, piste précédente, piste suivante, écran d'accueil, Siri, volume -, volume +, touche de langue",,,,,,,Garantie de 2 ans,,,,Bluetooth,,,,,,,Français,,,,"Plastique, tissu",,,,,,,,,,,,,,,,,,,,,445 g,,,,,,"Résistant aux rayures, résistant aux éclaboussures",,,,,,,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
7713957,Logitech G715,LOGITECH,"Clavier - sans clé - backlit - sans fil - Bluetooth, 2.4 GHz - AZERTY - Français - commutateur : Tactile - blanc",209.99,,,,,,,,,,,,,,,,,,,,,,,,,,,Blanc,,,,,,,,,,,,,Multimédia,,,,,,,Garantie de 2 ans,,,,"Bluetooth, 2.4 GHz",,,,Oui,,,AZERTY Français,,,,,,,,,,,,87,,,,,,,,,,,,,976 g,,,,,,,,,,,,Récepteur USB Logitech LIGHTSPEED,,,,,,LIGHTSYNC,,,,,,,,,,,,,Sans fil,,,,,,,,,,,Tactile,,,,,,,,,,
11559505,Apple Magic Keyboard,APPLE,"Clavier et étui - avec trackpad - Apple Smart connector - QWERTY - R.-U. - pour 13-inch iPad Air (M2, M3)",290.83,,,,,,Clavier intégré,Trackpad,,,,,,,,,,,,,,,,,,,"13-inch iPad Air (M2, M3)",,,,,,,,,,,,,,"Volume, luminosité",,,,,,,1 an de garantie,,,,Apple Smart connector,,,,,,,QWERTY R.-U.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Protection arrière, protection avant",,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
11559519,Apple Magic Keyboard,APPLE,"Clavier et étui - avec trackpad - Apple Smart connector - QWERTY - Anglais international - pour 13-inch iPad Air (M2, M3)",290.83,,,,,,Clavier intégré,Trackpad,,,,,,,,,,,,,,,,,,,"13-inch iPad Air (M2, M3)",,,,,,,,,,,,,,"Volume, luminosité",,,,,,,1 an de garantie,,,,Apple Smart connector,,,,,,,QWERTY Anglais international,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Protection arrière, protection avant",,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
11762289,HP Desktop 320MK,HP INC,Ensemble clavier et souris - full size - USB,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Souris - filaire - optique,,,,,,,,"Caps Lock, num lock",,,,,,,,,,,USB,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,Résistant aux éclaboussures,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
11764146,Lenovo Essential Clavier,LENOVO,"Clavier - disposition des zones 2,5 - USB - AZERTY - Français - noir - boîtier marron",24.0,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,,,,,,1 an de garantie,,,,USB,,,,,,,AZERTY Français,,,,,,,,,,,,105,,,,,,,,,,,,,570 g,,,,,,Résistant aux éclaboussures,,,,,,,,,,,,,,,,Île,,,,,,,,,Filaire,,,,,,,,Boîtier marron,,,,,,,,,,,,,
8684649,HP 350 Compact Multi-Device,HP INC,Device - Clavier - sans fil - Bluetooth 5.2 - Français - blanc - emballage recyclable,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,Blanc,,,,,,,,,,,,,,,,,,,,Garantie de 2 ans,,,,Bluetooth 5.2,,,,,,,Français,,,,,,,,,,,,,,,,,,,,10 millions de clics,,,,,340 g,,,,,,Résistant aux éclaboussures,,,,,,,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,Emballage recyclable,,,,,,,,,,,,,
8459472,Targus - Clavier grande taille Bluetooth® EcoSmart® à énergie solaire (Allemand),TARGUS,Targus - Clavier grande taille Bluetooth® EcoSmart® à énergie solaire (Allemand),99.99,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,,,,,,Garantie de 2 ans,,,,Bluetooth 5.0,,,,,,,QWERTY Allemand,,,,,,,,,,,,,,,,,,,,,,,,,840 g,,,,,,Protection antimicrobienne DefenseGuard,,,,,,,,,,,,3 niveaux,,,,,,,,,,,,,Sans fil,,,,,,,,Emballages recyclés,,,Commutateurs à clé à ciseaux,,,,,,,,,,
3498455,Dell KB216,DELL,Clavier - USB - QWERTY - International US - noir,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,,,,,,1 an de garantie,,,,USB,,,,,,,QWERTY International US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
4522675,Lenovo Keyboard with Integrated Pointing Device v2,LENOVO,Clavier - USB - R.-U.,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB,,,,,,,R.-U.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
4574200,Preferred KB French,LENOVO,ThinkSystem Pref. Pro II USB Keyboard - French AZERTY,98.0,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,Caps Lock,,,,,,,1 an de garantie,,,,USB,,,,,,,QWERTY Français,,,,,,,,,,,,,,,,,,,,,,,,,850 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
4631781,Lenovo Keyboard with Integrated Pointing Device v2,LENOVO,Clavier - USB - US avec le symbole de l'euro,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USB,,,,,,,US avec le symbole de l'euro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
6805274,PORT - Folio avec clavier MUSKOKA KEYBOARD II,PORT DESIG,PORT FOLIO UNIV MUSKOKA2 CLAVIER FR 9/11Clavier et étuiBluetoothAZERTYFrançais,58.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie limitée à vie,,,,Bluetooth,,,,,,,AZERTY Français,,,,"Polyuréthane, velours, nubuck",,,,,,,,,,,,,,,,,,,,,667 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
11554291,Lenovo Essential Wired Combo,LENOVO,Ensemble clavier et souris - USB - Anglais Belgique - noir - boîtier marron,31.0,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,Souris - filaire - optique - droitiers et gauchers,,,,,,,,Clé Copilot,,,,,,,1 an de garantie,,,,USB,,,,,,,Anglais Belgique,,,,,,,,,,,,,,3,,,,,,1 million de clics,,,,,,,,,,,Résistant aux éclaboussures,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,Boîtier marron,,,,,,,,,,,,,
11536297,CHERRY KC 4500 ERGO,CHERRY,Clavier - USB - QWERTY - Anglais - noir,47.05,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,"Volume -, volume +, volume, piste précédente, piste suivante, lecture/pause, calculatrice",,,,,,,Garantie de 3 ans,,,,USB,,,,,,,QWERTY Anglais,,,,,,,,,,,,108,,,3,,,,,,,,,,750 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
11536315,CHERRY KC 200 MX,CHERRY,Clavier - USB - QWERTY - US avec le symbole de l'euro - commutateur : CHERRY MX2A Silent Red - noir - emballage sans plastique,75.62,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,"Volume, calculatrice, touche secret",,,,,,,Garantie de 2 ans,,,,USB,,,,,,,QWERTY US avec le symbole de l'euro,,,,,,,,,,,,,,,,,,,,,,,,,830 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,Emballage sans plastique,,,CHERRY MX2A Silent Red,,,,,,,,,,
11536468,CHERRY MX3000,CHERRY,"Clavier - PS/2, USB - US - noir",121.84,,,,,,,,,,,Compatible with Windows 7,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,"Avec le symbole €, technologie Cherry MX",,,,,Garantie de 3 ans,,,,"PS/2, USB",,,,,,,US,,,,,,,,,,,,104,,,,,,,,,,,,,1.2 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
11536563,CHERRY KW X ULP,CHERRY,"Clavier - rétro-éclairé - sans fil - 2.4 GHz, Bluetooth 5.2, cordé - US avec le symbole de l'euro - commutateur : profil ultra bas CHERRY MX - noir - emballage sans plastique",210.08,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,"Clé Windows, verrouillage de la clé FN, mode de touche de jeu, verrouillage du PC, touche secret, volume -, volume +",,,,,,,Garantie de 3 ans,,,,"2.4 GHz, Bluetooth 5.2, cordé",,,,Oui,,,US avec le symbole de l'euro,,,,,,,,,,,,,,,,,,,,,,,,,630 g,,,,,,,,,,,,Nano récepteur sans fil USB,,,,,,Blanc,,,,,,,,,,,,,"Filaire, sans fil",,,,,,,,Emballage sans plastique,,,Profil ultra bas CHERRY MX,,,,,,,,,,
11536569,CHERRY KW 3000,CHERRY,Clavier - sans fil - 2.4 GHz - QWERTY - US avec le symbole de l'euro - noir,22.68,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,"Navigateur, e-mail, calculatrice, en veille",,,,,,,,,,,2.4 GHz,,,,,,,QWERTY US avec le symbole de l'euro,,,,,,,,,,,,,,,,,,,,,,,,,510 g,,,,,,,,,,,,Nano récepteur sans fil USB,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
11536585,CHERRY KC 200 MX,CHERRY,Clavier - USB - QWERTY - US avec le symbole de l'euro - commutateur : CHERRY MX2A Brown - noir - emballage sans plastique,75.62,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,"Volume, calculatrice, touche secret",,,,,,,Garantie de 2 ans,,,,USB,,,,,,,QWERTY US avec le symbole de l'euro,,,,,,,,,,,,,,,,,,,,,,,,,830 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,Emballage sans plastique,,,CHERRY MX2A Brown,,,,,,,,,,
11536593,CHERRY Slim Line G84-4420,CHERRY,4420 - Clavier - PS/2 - US - noir,142.85,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,"Technologie Cherry ML, symbole monétaire de l'euro, trackball intégrée",,,,,Garantie de 2 ans,,,,PS/2,,,,,,,US,,,,,,,,,,,,83,,,,,,,,,,,,,0.6 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
11536656,CHERRY KC 1000 SC,CHERRY,Clavier - USB - É.-U./Europe - commutateur : CHERRY LPK - gris pâle,40.97,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Gris pâle,,,,,,Lecteur de carte à puce,,,,,,,,,Technologie Cherry LPK,,,,,Garantie de 2 ans,,,,USB,,,,,,,É.-U./Europe,,,,,,,,,,,,104,,,4,,,Blue Angel,,,,,,,840 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,CHERRY LPK,,,,,,,,,,
11536673,CHERRY STREAM CLAVIER TKL,CHERRY,Clavier - USB - US avec le symbole de l'euro - commutateur : CHERRY SX - noir,30.24,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,"Volume -, volume +, touche secret, piste précédente, lecture/pause, piste suivante",,,,,,,Garantie de 3 ans,,,,USB,,,,,,,US avec le symbole de l'euro,,,,,,,,,,,,87,,,6,,,Blue Angel,,,,,,,680 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,CHERRY SX,,,,,,,,,,
11536745,CHERRY MX1800,CHERRY,"Clavier - PS/2, USB - US - noir",105.03,,,,,,,,,,,Compatible with Windows 7,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,Technologie Cherry MX,,,,,Garantie de 3 ans,,,,"PS/2, USB",,,,,,,US,,,,,,,,,,,,104,,,,,,,,,,,,,0.9 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
11536754,CHERRY KW 7100 MINI BT,CHERRY,Clavier - sans fil - Bluetooth 5.1 - QWERTY - Europe - commutateur : CHERRY SX - Fleur de cerise,46.21,,,,,,,,,,,,,,,,,,,,,,,,,,,Fleur de cerise,,,,,,,,,,,,,,,,,,,,,,,,Bluetooth 5.1,,,,,,,QWERTY Europe,,,,,,,,,,,,77,,,1,,,,,,,,,,430 g,,,,,,,,,,,,,,,,,,,,,,Ciseaux,,,,,,,,,Sans fil,,,,,,,,,,,CHERRY SX,,,,,,,,,,
11536764,CHERRY G80-3000,CHERRY,"3000 - Clavier - PS/2, USB - US - noir",121.84,,,,,,,,,,,Compatible with Windows 7,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,Technologie Cherry MX,,,,,Garantie de 3 ans,,,,"PS/2, USB",,,,,,,US,,,,,,,,,,,,104,,,,,,,,,,,,,1.2 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
11536780,CHERRY G80-3000,CHERRY,"3000 - Clavier - PS/2, USB - US - gris clair",121.84,,,,,,,,,,,Compatible with Windows 7,,,,,,,,,,,,,,,,Gris clair,,,,,,,,,,,,,,,Technologie Cherry MX,,,,,Garantie de 3 ans,,,,"PS/2, USB",,,,,,,US,,,,,,,,,,,,104,,,,,,,,,,,,,1.2 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
11536834,CHERRY KC 1000 SC,CHERRY,Clavier - USB - Français - gris pâle,40.97,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Gris pâle,,,,,,,,,,,,,,,,,,,,Garantie de 2 ans,,,,USB,,,,,,,Français,,,,,,,,,,,,105,,,4,,,,,,,Pistes 0 et 1,,,840 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
11536836,CHERRY MX11900,CHERRY,Clavier - USB - QWERTY - US,158.82,,,,,,,,,,,Works with Windows Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pavé tactile intégré,,,,,Garantie de 3 ans,,,,USB,,,,,,,QWERTY US,,,,,,,,,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
11536860,CHERRY STREAM CLAVIER TKL,CHERRY,Clavier - USB - US avec le symbole de l'euro - commutateur : CHERRY SX - gris pâle,30.24,,,,,,,,,,,,,,,,,,,,,,,,,,,Gris pâle,,,,,,,,,,,,,"Volume -, volume +, touche secret, piste précédente, lecture/pause, piste suivante",,,,,,,Garantie de 3 ans,,,,USB,,,,,,,US avec le symbole de l'euro,,,,,,,,,,,,87,,,6,,,Blue Angel,,,,,,,680 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,CHERRY SX,,,,,,,,,,
11536864,CHERRY KC 1000,CHERRY,Clavier - QWERTY - US - gris clair,14.28,,,,,,,,,,,Windows 10 Compatible,,,,,,,,,,,,,,,,Gris clair,,,,,,,,,,,,,"Veille, calculatrice, e-mail, navigateur",,"Symbole monétaire de l'euro, dessus de touche d'impression laser, indicateur DEL de statut, technologie Cherry LPK",,,,,Garantie de 3 ans,,,,,,,,,,,QWERTY US,,,,,,,,,,,,104,,,4,,,,,,,,,,530 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
11536928,CHERRY ML5200,CHERRY,"Clavier - PS/2, USB - US - gris clair",84.03,,,,,,,,,,,Compatible with Windows 7,,,,,,,,,,,,,,,,Gris clair,,,,,,,,,,,,,,,"Technologie Cherry ML, symbole monétaire de l'euro",,,,,Garantie de 3 ans,,,,"PS/2, USB",,,,,,,US,,,,,,,,,,,,103,,,,,,,,,,,,,0.55 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
11536929,CHERRY G80-3000,CHERRY,"3000 - Clavier - PS/2, USB - US - commutateur : CHERRY MX Brown - gris clair",121.84,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Gris clair,,,,,,,,,,,,,,,,,,,,Garantie de 3 ans,,,,"PS/2, USB",,,,,,,US,,,,,,,,,,,,104,,,,,,,,,,,,,935 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,CHERRY MX Brown,,,,,,,,,,
10518474,HP 685,HP INC,"Ensemble clavier et souris - bi-mode, agencement à 3 zones, multi-appareils, 23 touches programmables, détection automatique du système d'exploitation, déplacement des touches à profil bas - full size - sans fil - 2.4 GHz, Bluetooth - Français - noir - Smart Buy",74.0,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,Souris - sans fil,,,,,,,,"Dictée, Copilot, commutateur de langue",,,,,,,1 an de garantie,,,,"2.4 GHz, Bluetooth",,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HP Smart Buy,Résistant aux éclaboussures,,,,,,,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
10291735,Microsoft Clavier Signature pour Surface Pro,MICROSOFT,"Clavier - avec trackpad, accéléromètre, plateau de rangement et de chargement du Surface Slim Pen 2 - QWERTY - Anglais international - platine - pour Surface Pro 10, Pro 11, Pro 8, Pro 9, Pro Copilot+ PC, Pro Copilot+ PC for Business",168.32,,,,,,,"Trackpad, accéléromètre, plateau de rangement et de chargement du Surface Slim Pen 2",,,,,,,,,,,,,,,,,,,"Surface Pro 10 for Business, Pro 11, Pro 8, Pro 8 for Business, Pro 9, Pro 9 for Business, Pro Copilot+ PC (11th Edition), Pro Copilot+ PC for Business (11th Edition)",Platine,,,,,,,,,,,,,"Copilot, coupure du microphone, écran de découpage, raccourcis Windows, contrôle des médias, luminosité",,,,,,,1 an de garantie,,,,,,,,,,,QWERTY Anglais international,,,,,,,,,,,,,,,,,,,,,,,,,281 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7758175,Logitech G413 SE,LOGITECH,Clavier,89.99,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
11545808,Lenovo KB331U,LENOVO,"Clavier - dispositif multiple - sans fil - Bluetooth, USB - AZERTY - Français - gris luna",65.83,,,,,,,,,,,,,,,,,,,,,,,,,,,Gris luna,,,,,,,,,,,,,,,,,,,,1 an de garantie,,,,"Bluetooth, USB",,,,,,,AZERTY Français,,,,,,,,,,,,,,,,,,,,,,,,,177 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Filaire, sans fil",,,,,,,,,,,,,,,,,,,,,
4263553,Logitech Universal,LOGITECH,Clavier et étui - sans fil - Bluetooth 3.0 - AZERTY - Français,69.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Multimédia, recherche, verrouillage écran, interrupteur marche/arrêt",,,,,,,1 an de garantie,,,,Bluetooth 3.0,,,,,,,AZERTY Français,,,,,,,,,,,,,,,,,,,,,,,,,465 g,,,,,,Hydrofuge,,,,,,,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
4269181,Lenovo Preferred Pro II,LENOVO,Clavier - USB - QWERTY - US avec le symbole de l'euro - noir,35.0,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,,,,,,1 an de garantie,,,,USB,,,,,,,QWERTY US avec le symbole de l'euro,,,,,,,,,,,,,,,,,,,,,,,,,850 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
4280724,Professional Wireless Keyboard+mouse ** BELGE ***,LENOVO,"Ensemble clavier et souris - sans fil - 2.4 GHz - Belge - pour Legion 5 15, T7 34, ThinkCentre M70s Gen 3, M70t Gen 3, M75q Gen 2, ThinkCentre neo 50",69.0,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,Souris - sans fil - laser,,,,,,,,,,,,,,,Garantie de 2 ans,,,,2.4 GHz,,,,,,,Belge,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,Résistant aux éclaboussures,,,,,,Récepteur sans fil USB,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
10391898,CHERRY KC 1000,CHERRY,Clavier - USB - R.-U. - gris pâle,14.28,,,,,,,,,,,Compatible with Windows 7,,,Oui,,,,,,,,,,,,,Gris pâle,,,,,,,,,,,,,"Veille, calculatrice, e-mail, navigateur",,Technologie Cherry LPK,,,,,Garantie de 3 ans,,,,USB,,,,,,,R.-U.,,,,,,,,,,,,105,,,4,,,,,,,,,,530 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
11526977,Lenovo Combiné clavier et souris filaires Essential de Lenovo (Arabe/Français 462),LENOVO,Ensemble clavier et souris - USB - AZERTY - Arabe/Français - noir,31.0,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,Souris - filaire - optique,,,,,,,,Clé Copilot,,,,,,,1 an de garantie,,,,USB,,,,,,,AZERTY Arabe/Français,,,,,,,,,,,,,,3,,,,,,1 million de clics,,,,,,,,,,,Résistant aux éclaboussures,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
